Latitude,Longitude,Elevation
50.60706000,-115.132990,1720.0
50.60707000,-115.133040,1719.0
50.60707000,-115.133090,1719.0
50.60705000,-115.133120,1720.0
50.60704000,-115.133170,1721.0
50.60703000,-115.133210,1722.0
50.60702000,-115.133250,1722.0
50.60699000,-115.133300,1724.0
50.60697000,-115.133330,1726.0
50.60695000,-115.133360,1727.0
50.60693000,-115.133390,1728.0
50.60691000,-115.133430,1729.0
50.60689000,-115.133470,1730.0
50.60688000,-115.133510,1730.0
50.60686000,-115.133560,1731.0
50.60684000,-115.133600,1732.0
50.60682000,-115.133640,1733.0
50.60681000,-115.133680,1733.0
50.60679000,-115.133720,1734.0
50.60677000,-115.133760,1735.0
50.60675000,-115.133790,1736.0
50.60673000,-115.133830,1737.0
50.60670000,-115.133870,1738.0
50.60669000,-115.133920,1739.0
50.60667000,-115.133960,1740.0
50.60666000,-115.134010,1740.0
50.60663000,-115.134040,1741.0
50.60661000,-115.134070,1742.0
50.60658000,-115.134100,1744.0
50.60657000,-115.134150,1744.0
50.60656000,-115.134200,1744.0
50.60655000,-115.134240,1745.0
50.60654000,-115.134310,1745.0
50.60654000,-115.134350,1745.0
50.60654000,-115.134400,1745.0
50.60652000,-115.134430,1746.0
50.60650000,-115.134480,1747.0
50.60650000,-115.134520,1747.0
50.60650000,-115.134570,1748.0
50.60647000,-115.134600,1749.0
50.60646000,-115.134640,1750.0
50.60643000,-115.134670,1751.0
50.60641000,-115.134680,1751.0
50.60638000,-115.134670,1752.0
50.60635000,-115.134660,1753.0
50.60632000,-115.134660,1755.0
50.60629000,-115.134650,1756.0
50.60626000,-115.134650,1757.0
50.60623000,-115.134640,1758.0
50.60619000,-115.134660,1759.0
50.60618000,-115.134690,1760.0
50.60616000,-115.134740,1761.0
50.60615000,-115.134780,1761.0
50.60614000,-115.134820,1762.0
50.60616000,-115.134790,1761.0
50.60614000,-115.134760,1762.0
50.60613000,-115.134800,1762.0
50.60612000,-115.134840,1763.0
50.60609000,-115.134870,1765.0
50.60608000,-115.134910,1765.0
50.60607000,-115.134960,1766.0
50.60605000,-115.135000,1767.0
50.60603000,-115.135030,1769.0
50.60602000,-115.135070,1770.0
50.60601000,-115.135120,1771.0
50.60601000,-115.135160,1771.0
50.60601000,-115.135210,1772.0
50.60601000,-115.135250,1772.0
50.60600000,-115.135310,1774.0
50.60597000,-115.135320,1775.0
50.60595000,-115.135290,1776.0
50.60592000,-115.135250,1776.0
50.60590000,-115.135220,1777.0
50.60587000,-115.135190,1778.0
50.60584000,-115.135180,1779.0
50.60581000,-115.135160,1780.0
50.60579000,-115.135130,1781.0
50.60577000,-115.135090,1781.0
50.60575000,-115.135040,1781.0
50.60575000,-115.134990,1780.0
50.60573000,-115.134950,1781.0
50.60571000,-115.134920,1782.0
50.60568000,-115.134890,1782.0
50.60566000,-115.134860,1783.0
50.60564000,-115.134830,1784.0
50.60562000,-115.134790,1784.0
50.60560000,-115.134760,1785.0
50.60558000,-115.134720,1786.0
50.60555000,-115.134700,1787.0
50.60552000,-115.134710,1788.0
50.60549000,-115.134740,1789.0
50.60546000,-115.134780,1790.0
50.60544000,-115.134820,1791.0
50.60542000,-115.134870,1792.0
50.60541000,-115.134910,1792.0
50.60539000,-115.134960,1793.0
50.60539000,-115.135000,1794.0
50.60538000,-115.135050,1794.0
50.60536000,-115.135080,1795.0
50.60535000,-115.135120,1796.0
50.60532000,-115.135130,1797.0
50.60529000,-115.135120,1798.0
50.60526000,-115.135100,1799.0
50.60524000,-115.135080,1799.0
50.60521000,-115.135040,1800.0
50.60519000,-115.135010,1801.0
50.60516000,-115.134990,1802.0
50.60514000,-115.134960,1802.0
50.60512000,-115.134930,1803.0
50.60510000,-115.134890,1803.0
50.60507000,-115.134860,1804.0
50.60505000,-115.134830,1805.0
50.60503000,-115.134790,1805.0
50.60500000,-115.134760,1806.0
50.60498000,-115.134740,1806.0
50.60495000,-115.134730,1806.0
50.60492000,-115.134720,1807.0
50.60489000,-115.134720,1807.0
50.60486000,-115.134750,1808.0
50.60485000,-115.134790,1809.0
50.60484000,-115.134830,1810.0
50.60483000,-115.134880,1810.0
50.60482000,-115.134920,1811.0
50.60480000,-115.134960,1812.0
50.60478000,-115.134990,1813.0
50.60476000,-115.135030,1814.0
50.60474000,-115.135070,1815.0
50.60474000,-115.135120,1815.0
50.60473000,-115.135170,1816.0
50.60472000,-115.135220,1817.0
50.60471000,-115.135270,1818.0
50.60470000,-115.135320,1818.0
50.60468000,-115.135350,1819.0
50.60465000,-115.135370,1820.0
50.60464000,-115.135420,1821.0
50.60463000,-115.135470,1821.0
50.60462000,-115.135520,1822.0
50.60461000,-115.135590,1823.0
50.60459000,-115.135630,1823.0
50.60456000,-115.135660,1824.0
50.60454000,-115.135690,1825.0
50.60453000,-115.135750,1826.0
50.60453000,-115.135810,1826.0
50.60455000,-115.135850,1826.0
50.60458000,-115.135890,1826.0
50.60460000,-115.135910,1826.0
50.60460000,-115.135960,1826.0
50.60457000,-115.135970,1827.0
50.60454000,-115.135960,1827.0
50.60451000,-115.135940,1828.0
50.60449000,-115.135910,1828.0
50.60447000,-115.135890,1828.0
50.60445000,-115.135860,1829.0
50.60442000,-115.135830,1829.0
50.60441000,-115.135790,1829.0
50.60440000,-115.135740,1828.0
50.60438000,-115.135710,1828.0
50.60435000,-115.135700,1828.0
50.60432000,-115.135700,1829.0
50.60432000,-115.135750,1829.0
50.60432000,-115.135800,1830.0
50.60432000,-115.135850,1830.0
50.60431000,-115.135900,1831.0
50.60430000,-115.135960,1832.0
50.60430000,-115.136010,1832.0
50.60429000,-115.136060,1833.0
50.60428000,-115.136100,1833.0
50.60427000,-115.136150,1835.0
50.60428000,-115.136200,1836.0
50.60429000,-115.136240,1837.0
50.60430000,-115.136290,1838.0
50.60430000,-115.136340,1839.0
50.60430000,-115.136390,1840.0
50.60431000,-115.136440,1841.0
50.60432000,-115.136480,1842.0
50.60433000,-115.136520,1842.0
50.60433000,-115.136570,1843.0
50.60434000,-115.136620,1844.0
50.60434000,-115.136660,1845.0
50.60432000,-115.136710,1846.0
50.60431000,-115.136750,1848.0
50.60430000,-115.136790,1849.0
50.60430000,-115.136840,1850.0
50.60429000,-115.136880,1851.0
50.60430000,-115.136830,1849.0
50.60433000,-115.136820,1848.0
50.60431000,-115.136860,1850.0
50.60431000,-115.136900,1851.0
50.60434000,-115.136880,1849.0
50.60437000,-115.136860,1848.0
50.60434000,-115.136880,1849.0
50.60432000,-115.136910,1850.0
50.60430000,-115.136940,1852.0
50.60428000,-115.136910,1852.0
50.60426000,-115.136940,1853.0
50.60423000,-115.136930,1854.0
50.60420000,-115.136900,1854.0
50.60417000,-115.136870,1855.0
50.60415000,-115.136850,1855.0
50.60412000,-115.136820,1854.0
50.60410000,-115.136790,1854.0
50.60407000,-115.136750,1853.0
50.60404000,-115.136720,1853.0
50.60401000,-115.136710,1853.0
50.60398000,-115.136720,1853.0
50.60395000,-115.136730,1854.0
50.60392000,-115.136760,1855.0
50.60391000,-115.136800,1856.0
50.60391000,-115.136860,1857.0
50.60392000,-115.136910,1858.0
50.60392000,-115.136970,1860.0
50.60392000,-115.137020,1861.0
50.60392000,-115.137060,1862.0
50.60392000,-115.137120,1864.0
50.60394000,-115.137170,1864.0
50.60395000,-115.137210,1865.0
50.60398000,-115.137240,1865.0
50.60400000,-115.137280,1865.0
50.60402000,-115.137320,1865.0
50.60403000,-115.137370,1866.0
50.60404000,-115.137410,1866.0
50.60406000,-115.137460,1866.0
50.60405000,-115.137510,1867.0
50.60404000,-115.137550,1867.0
50.60404000,-115.137600,1868.0
50.60403000,-115.137640,1868.0
50.60401000,-115.137680,1869.0
50.60399000,-115.137720,1870.0
50.60396000,-115.137750,1871.0
50.60395000,-115.137790,1872.0
50.60395000,-115.137840,1872.0
50.60396000,-115.137890,1872.0
50.60396000,-115.137940,1873.0
50.60397000,-115.137990,1873.0
50.60397000,-115.138040,1873.0
50.60397000,-115.138090,1873.0
50.60396000,-115.138140,1874.0
50.60394000,-115.138180,1875.0
50.60393000,-115.138220,1875.0
50.60393000,-115.138260,1876.0
50.60393000,-115.138310,1876.0
50.60393000,-115.138370,1877.0
50.60393000,-115.138430,1877.0
50.60393000,-115.138470,1878.0
50.60391000,-115.138510,1879.0
50.60389000,-115.138540,1880.0
50.60386000,-115.138560,1881.0
50.60382000,-115.138580,1882.0
50.60380000,-115.138610,1882.0
50.60380000,-115.138660,1883.0
50.60379000,-115.138710,1884.0
50.60376000,-115.138750,1885.0
50.60374000,-115.138780,1885.0
50.60371000,-115.138810,1886.0
50.60368000,-115.138830,1887.0
50.60365000,-115.138830,1887.0
50.60361000,-115.138830,1888.0
50.60358000,-115.138820,1889.0
50.60355000,-115.138830,1890.0
50.60358000,-115.138850,1889.0
50.60356000,-115.138880,1890.0
50.60355000,-115.138930,1890.0
50.60354000,-115.138970,1891.0
50.60353000,-115.139020,1892.0
